RELLAKE,RELLAKE_WBID,WATERBODYID,WATERBODYNAME,BEST_TROPHIC_CLASS
SMITH POND,NHLAK700030203-02,NHLAK700030203-02,SMITH POND,OLIGOTROPHIC
SMITH POND,NHLAK700030203-02,NHLAK700030203-02,SMITH POND,OLIGOTROPHIC
SMITH POND,NHLAK700030203-02,NHLAK700030203-02,SMITH POND,OLIGOTROPHIC
SMITH POND,NHLAK700030203-02,NHLAK700030203-02,SMITH POND,OLIGOTROPHIC
SMITH POND,NHLAK700030203-02,NHLAK700030203-02,SMITH POND,OLIGOTROPHIC
SMITH POND,NHLAK700030203-02,NHLAK700030203-02,SMITH POND,OLIGOTROPHIC
SMITH POND,NHLAK700030203-02,NHLAK700030203-02,SMITH POND,OLIGOTROPHIC
SMITH POND,NHLAK700030203-02,NHLAK700030203-02,SMITH POND,OLIGOTROPHIC
SMITH POND,NHLAK700030203-02,NHLAK700030203-02,SMITH POND,OLIGOTROPHIC
SMITH POND,NHLAK801060105-05,NHLAK801060105-05,SMITH POND,MESOTROPHIC
SMITH POND,NHLAK700030203-02,NHLAK700030203-02,SMITH POND,OLIGOTROPHIC
SMITH POND,NHLAK700030203-02,NHLAK700030203-02,SMITH POND,OLIGOTROPHIC
SMITH POND,NHLAK801060105-05,NHLAK801060105-05,SMITH POND,MESOTROPHIC
SMITH POND,NHLAK801060105-05,NHLAK801060105-05,SMITH POND,MESOTROPHIC
SMITH POND,NHLAK700030203-02,NHLAK700030203-02,SMITH POND,OLIGOTROPHIC
SMITH POND,NHLAK700030203-02,NHLAK700030203-02,SMITH POND,OLIGOTROPHIC
SNAKE RIVER - TO LAKE WAUKEWAN,NHRIV700020108-05,NHLAK700020108-02-02,LAKE WINONA,MESOTROPHIC
SNOW POND,NHLAK700060302-07,NHLAK700060302-07,SNOW POND,EUTROPHIC
SNOW POND,NHLAK700060302-07,NHLAK700060302-07,SNOW POND,EUTROPHIC
SNOW POND,NHLAK700060302-07,NHLAK700060302-07,SNOW POND,EUTROPHIC
SNOW POND,NHLAK700060302-07,NHLAK700060302-07,SNOW POND,EUTROPHIC
SONDOGARDY POND,NHLAK700060101-02-01,NHLAK700060101-02-01,SONDOGARDY POND,MESOTROPHIC
SONDOGARDY POND,NHLAK700060101-02-01,NHLAK700060101-02-01,SONDOGARDY POND,MESOTROPHIC
SOUTH MILL POND,NHEST600031001-09,NHEST600031001-09,SOUTH MILL POND,MESOTROPHIC
SOUTH POND,NHLAK801010707-04-01,NHLAK801010707-04-01,SOUTH POND,OLIGOTROPHIC
SOUTH POND,NHLAK801010707-04-01,NHLAK801010707-04-01,SOUTH POND,OLIGOTROPHIC
SPAULDING POND,NHLAK600030405-02,NHLAK600030405-02,SPAULDING POND,OLIGOTROPHIC
SPAULDING POND,NHLAK600030405-02,NHLAK600030405-02,SPAULDING POND,OLIGOTROPHIC
SPECTACLE POND,NHLAK700010801-02,NHLAK700010801-02,SPECTACLE POND,MESOTROPHIC
SPECTACLE POND,NHLAK801060102-03,NHLAK801060102-03,SPECTACLE POND,OLIGOTROPHIC
SPECTACLE POND,NHLAK700010601-01,NHLAK700010601-01,SPECTACLE POND,OLIGOTROPHIC
SPECTACLE POND,NHLAK700010601-01,NHLAK700010601-01,SPECTACLE POND,OLIGOTROPHIC
SPECTACLE POND,NHLAK700010601-01,NHLAK700010601-01,SPECTACLE POND,OLIGOTROPHIC
SPECTACLE POND,NHLAK801060102-03,NHLAK801060102-03,SPECTACLE POND,OLIGOTROPHIC
SPECTACLE POND,NHLAK801060102-03,NHLAK801060102-03,SPECTACLE POND,OLIGOTROPHIC
SPECTACLE POND,NA,NHLAK700010601-01,SPECTACLE POND,OLIGOTROPHIC
SPECTACLE POND,NHLAK801060404-02,NHLAK801060404-02,SPECTACLE POND,MESOTROPHIC
SPECTACLE POND,NHLAK801060404-02,NHLAK801060404-02,SPECTACLE POND,MESOTROPHIC
SPECTACLE POND,NHLAK801060102-03,NHLAK801060102-03,SPECTACLE POND,OLIGOTROPHIC
SPECTACLE POND,NHLAK801060102-03,NHLAK801060102-03,SPECTACLE POND,OLIGOTROPHIC
SPECTACLE POND,NHLAK700010601-01,NHLAK700010601-01,SPECTACLE POND,OLIGOTROPHIC
SPECTACLE POND,NHLAK700010601-01,NHLAK700010601-01,SPECTACLE POND,OLIGOTROPHIC
SPECTACLE POND,NHLAK700010801-02,NHLAK700010801-02,SPECTACLE POND,MESOTROPHIC
SPECTACLE POND,NHLAK700010801-02,NHLAK700010801-02,SPECTACLE POND,MESOTROPHIC
SPECTACLE POND,NHLAK802010202-10,NHLAK802010202-10,SPECTACLE POND,MESOTROPHIC
SPECTACLE POND,NHLAK802010202-10,NHLAK802010202-10,SPECTACLE POND,MESOTROPHIC
SPECTACLE POND,NHLAK700010601-01,NHLAK700010601-01,SPECTACLE POND,OLIGOTROPHIC
SPECTACLE POND,NHLAK700010601-01,NHLAK700010601-01,SPECTACLE POND,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOFFORD LAKE,NHLAK801070503-01-01,NHLAK801070503-01-01,SPOFFORD LAKE,OLIGOTROPHIC
SPOONWOOD LAKE,NHLAK700030103-09,NHLAK700030103-09,SPOONWOOD LAKE,OLIGOTROPHIC
SPOONWOOD LAKE,NHLAK700030103-09,NHLAK700030103-09,SPOONWOOD LAKE,OLIGOTROPHIC
SPOONWOOD LAKE,NHLAK700030103-09,NHLAK700030103-09,SPOONWOOD LAKE,OLIGOTROPHIC
SPRUCE POND,NHLAK600030701-05,NHLAK600030702-02-01,SPRUCE POND,MESOTROPHIC
SPRUCE POND,NHLAK600030701-05,NHLAK600030702-02-01,SPRUCE POND,MESOTROPHIC
SQUAM LAKE,NHLAK700010501-04-01,NHLAK700010501-04-01,SQUAM LAKE,OLIGOTROPHIC
SQUAM LAKE,NHLAK700010501-04-01,NHLAK700010501-04-01,SQUAM LAKE,OLIGOTROPHIC
SQUAM LAKE,NHLAK700010501-04-01,NHLAK700010501-04-01,SQUAM LAKE,OLIGOTROPHIC
SQUAM LAKE,NHLAK700010501-04-01,NHLAK700010501-04-01,SQUAM LAKE,OLIGOTROPHIC
SQUAM LAKE,NHLAK700010501-04-01,NHLAK700010501-04-01,SQUAM LAKE,OLIGOTROPHIC
SQUAM LAKE,NHLAK700010501-04-01,NHLAK700010501-04-01,SQUAM LAKE,OLIGOTROPHIC
SQUAM LAKE,NHLAK700010501-04-01,NHLAK700010501-04-01,SQUAM LAKE,OLIGOTROPHIC
SQUAM LAKE,NHLAK700010501-04-01,NHLAK700010501-04-01,SQUAM LAKE,OLIGOTROPHIC
SQUAM LAKE,NHLAK700010501-04-01,NHLAK700010501-04-01,SQUAM LAKE,OLIGOTROPHIC
SQUAM LAKE,NHLAK700010501-04-01,NHLAK700010501-04-01,SQUAM LAKE,OLIGOTROPHIC
SQUAM LAKE,NHLAK700010501-04-01,NHLAK700010501-04-01,SQUAM LAKE,OLIGOTROPHIC
SQUAM LAKE,NHLAK700010501-04-01,NHLAK700010501-04-01,SQUAM LAKE,OLIGOTROPHIC
SQUAM LAKE,NHLAK700010501-04-01,NHLAK700010501-04-01,SQUAM LAKE,OLIGOTROPHIC
SQUAM LAKE,NHLAK700010501-04-01,NHLAK700010501-04-01,SQUAM LAKE,OLIGOTROPHIC
SQUAM LAKE,NHLAK700010501-04-01,NHLAK700010501-04-01,SQUAM LAKE,OLIGOTROPHIC
SQUAM LAKE,NHLAK700010501-04-01,NHLAK700010501-04-01,SQUAM LAKE,OLIGOTROPHIC
SQUAM LAKE,NHLAK700010501-04-01,NHLAK700010501-04-01,SQUAM LAKE,OLIGOTROPHIC
SQUAM LAKE,NHLAK700010501-04-01,NHLAK700010501-04-01,SQUAM LAKE,OLIGOTROPHIC
SQUAM LAKE,NHLAK700010501-04-01,NHLAK700010501-04-01,SQUAM LAKE,OLIGOTROPHIC
SQUAM LAKE,NHLAK700010501-04-01,NHLAK700010501-04-01,SQUAM LAKE,OLIGOTROPHIC
SQUAM LAKE,NHLAK700010501-04-01,NHLAK700010501-04-01,SQUAM LAKE,OLIGOTROPHIC
SQUAM LAKE,NHLAK700010501-04-01,NHLAK700010501-04-01,SQUAM LAKE,OLIGOTROPHIC
SQUAM LAKE,NHLAK700010501-04-01,NHLAK700010501-04-01,SQUAM LAKE,OLIGOTROPHIC
SQUAM LAKE,NHLAK700010501-04-01,NHLAK700010501-04-01,SQUAM LAKE,OLIGOTROPHIC
SQUAM LAKE,NHLAK700010501-04-01,NHLAK700010501-04-01,SQUAM LAKE,OLIGOTROPHIC
SQUAM LAKE,NHLAK700010501-04-01,NHLAK700010501-04-01,SQUAM LAKE,OLIGOTROPHIC
SQUAM LAKE,NHLAK700010501-04-01,NHLAK700010501-04-01,SQUAM LAKE,OLIGOTROPHIC
SQUAM LAKE,NHLAK700010501-04-01,NHLAK700010501-04-01,SQUAM LAKE,OLIGOTROPHIC
SQUAM LAKE,NHLAK700010501-04-01,NHLAK700010501-04-01,SQUAM LAKE,OLIGOTROPHIC
SQUAM LAKE,NHLAK700010501-04-01,NHLAK700010501-04-01,SQUAM LAKE,OLIGOTROPHIC
SQUAM LAKE,NHLAK700010501-04-01,NHLAK700010501-04-01,SQUAM LAKE,OLIGOTROPHIC
SQUAM LAKE,NHLAK700010501-04-01,NHLAK700010501-04-01,SQUAM LAKE,OLIGOTROPHIC
SQUAM LAKE,NHLAK700010501-04-01,NHLAK700010501-04-01,SQUAM LAKE,OLIGOTROPHIC
SQUAM LAKE,NHLAK700010501-04-01,NHLAK700010501-04-01,SQUAM LAKE,OLIGOTROPHIC
SQUAM LAKE,NHLAK700010501-04-01,NHLAK700010501-04-01,SQUAM LAKE,OLIGOTROPHIC
SQUAM LAKE,NHLAK700010501-04-01,NHLAK700010501-04-01,SQUAM LAKE,OLIGOTROPHIC
SQUAM LAKE,NHLAK700010501-04-01,NHLAK700010501-04-01,SQUAM LAKE,OLIGOTROPHIC
SQUAM LAKE,NHLAK700010501-04-01,NHLAK700010501-04-01,SQUAM LAKE,OLIGOTROPHIC
SQUAM LAKE,NHLAK700010501-04-01,NHLAK700010501-04-01,SQUAM LAKE,OLIGOTROPHIC
SQUAM LAKE,NHLAK700010501-04-01,NHLAK700010501-04-01,SQUAM LAKE,OLIGOTROPHIC
SQUAM LAKE,NHLAK700010501-04-01,NHLAK700010501-04-01,SQUAM LAKE,OLIGOTROPHIC
SQUAM LAKE,NHLAK700010501-04-01,NHLAK700010501-04-01,SQUAM LAKE,OLIGOTROPHIC
SQUAM LAKE,NHLAK700010501-04-01,NHLAK700010501-04-01,SQUAM LAKE,OLIGOTROPHIC
SQUAM LAKE,NHLAK700010501-04-01,NHLAK700010501-04-01,SQUAM LAKE,OLIGOTROPHIC
SQUAM LAKE,NHLAK700010501-04-01,NHLAK700010501-04-01,SQUAM LAKE,OLIGOTROPHIC
STANFORD POND,NHLAK802010202-11,NHLAK802010202-11,STANFORD POND,MESOTROPHIC
STANFORD POND,NHLAK802010202-11,NHLAK802010202-11,STANFORD POND,MESOTROPHIC
STANFORD POND,NHLAK802010202-11,NHLAK802010202-11,STANFORD POND,MESOTROPHIC
STANFORD POND,NHLAK802010202-11,NHLAK802010202-11,STANFORD POND,MESOTROPHIC
STAR LAKE,NHLAK801060402-01,NHLAK801060402-01,STAR LAKE,OLIGOTROPHIC
STAR LAKE,NHLAK801060402-01,NHLAK801060402-01,STAR LAKE,OLIGOTROPHIC
STEELS POND,NHLAK700030202-05,NHLAK700030202-05,STEELS POND,EUTROPHIC
STEELS POND,NHLAK700030202-05,NHLAK700030202-05,STEELS POND,EUTROPHIC
STEVENS BROOK - RICE RESERVOIR,NHIMP801060407-02,NHIMP801060407-02,STEVENS BROOK - RICE RESERVOIR,OLIGOTROPHIC
STEVENS BROOK - RICE RESERVOIR,NHIMP801060407-02,NHIMP801060407-02,STEVENS BROOK - RICE RESERVOIR,OLIGOTROPHIC
STEVENS BROOK - RICE RESERVOIR,NHIMP801060407-02,NHIMP801060407-02,STEVENS BROOK - RICE RESERVOIR,OLIGOTROPHIC
STEVENS POND,NHLAK700060803-02,NHLAK700060803-02,STEVENS POND,EUTROPHIC
STEVENS POND,NHLAK700060803-02,NHLAK700060803-02,STEVENS POND,EUTROPHIC
STEVENS POND,NHLAK700060803-02,NHLAK700060803-02,STEVENS POND,EUTROPHIC
STINSON LAKE,NHLAK700010306-01,NHLAK700010306-01,STINSON LAKE,OLIGOTROPHIC
STINSON LAKE,NHLAK700010306-01,NHLAK700010306-01,STINSON LAKE,OLIGOTROPHIC
STINSON LAKE,NHLAK700010306-01,NHLAK700010306-01,STINSON LAKE,OLIGOTROPHIC
STINSON LAKE,NHLAK700010306-01,NHLAK700010306-01,STINSON LAKE,OLIGOTROPHIC
STINSON LAKE,NHLAK700010306-01,NHLAK700010306-01,STINSON LAKE,OLIGOTROPHIC
STINSON LAKE,NHLAK700010306-01,NHLAK700010306-01,STINSON LAKE,OLIGOTROPHIC
STINSON LAKE,NHLAK700010306-01,NHLAK700010306-01,STINSON LAKE,OLIGOTROPHIC
STINSON LAKE,NHLAK700010306-01,NHLAK700010306-01,STINSON LAKE,OLIGOTROPHIC
STOCKER POND,NHLAK801060401-02,NHLAK801060401-02,STOCKER POND,MESOTROPHIC
STOCKER POND,NHLAK801060401-02,NHLAK801060401-02,STOCKER POND,MESOTROPHIC
STOCKER POND,NHLAK801060401-02,NHLAK801060401-02,STOCKER POND,MESOTROPHIC
STOCKER POND,NHLAK801060401-02,NHLAK801060401-02,STOCKER POND,MESOTROPHIC
STONE POND,NHLAK802010102-02,NHLAK802010102-02,STONE POND,EUTROPHIC
STONE POND,NHLAK802020102-02,NHLAK802020102-02,STONE POND,EUTROPHIC
STONE POND,NHLAK802010102-02,NHLAK802010102-02,STONE POND,EUTROPHIC
STONE POND,NHLAK802010303-05-01,NHLAK802010303-05-01,STONE POND,OLIGOTROPHIC
STONE POND,NHLAK802010303-05-01,NHLAK802010303-05-01,STONE POND,OLIGOTROPHIC
STONE POND,NA,NHLAK802010303-05-01,STONE POND,OLIGOTROPHIC
STONE POND,NHLAK802020102-02,NHLAK802020102-02,STONE POND,EUTROPHIC
STONE POND,NHLAK802010102-02,NHLAK802010102-02,STONE POND,EUTROPHIC
STONEHOUSE POND,NHLAK600030605-02,NHLAK600030605-02,STONEHOUSE POND,MESOTROPHIC
STONEHOUSE POND,NHLAK600030605-02,NHLAK600030605-02,STONEHOUSE POND,MESOTROPHIC
STONEHOUSE POND,NHLAK600030605-02,NHLAK600030605-02,STONEHOUSE POND,MESOTROPHIC
STONEY BROOK - GEORGE POND,NHIMP801060105-01,NHIMP801060105-01,STONEY BROOK - GEORGE POND,EUTROPHIC
STONEY BROOK - GEORGE POND,NHIMP801060105-01,NHIMP801060105-01,STONEY BROOK - GEORGE POND,EUTROPHIC
STONEY BROOK - GEORGE POND,NHIMP801060105-01,NHIMP801060105-01,STONEY BROOK - GEORGE POND,EUTROPHIC
STONEY BROOK - GEORGE POND,NHIMP801060105-01,NHIMP801060105-01,STONEY BROOK - GEORGE POND,EUTROPHIC
STORRS POND,NHLAK801040402-02-01,NHLAK801040402-02-01,STORRS POND,OLIGOTROPHIC
STORRS POND,NHLAK801040402-02-01,NHLAK801040402-02-01,STORRS POND,OLIGOTROPHIC
STRATFORD BOG POND,NHLAK801010602-01,NHLAK801010602-01,STRATFORD BOG POND,MESOTROPHIC
STRATFORD BOG POND,NHLAK801010602-01,NHLAK801010602-01,STRATFORD BOG POND,MESOTROPHIC
STREETER POND,NHLAK801030304-02,NHLAK801030304-02,STREETER POND,EUTROPHIC
STREETER POND,NHLAK801030304-02,NHLAK801030304-02,STREETER POND,EUTROPHIC
STREETER POND,NHLAK801030304-02,NHLAK801030304-02,STREETER POND,EUTROPHIC
STUMP POND,NHLAK700061001-03,NHLAK700061001-03,STUMP POND,EUTROPHIC
STUMP POND,NHLAK700061001-03,NHLAK700061001-03,STUMP POND,EUTROPHIC
SUCCESS POND,NHLAK400010603-01,NHLAK400010603-01,SUCCESS POND,MESOTROPHIC
SUCCESS POND,NHLAK400010603-01,NHLAK400010603-01,SUCCESS POND,MESOTROPHIC
SUCCESS POND,NHLAK400010603-01,NHLAK400010603-01,SUCCESS POND,MESOTROPHIC
SUCCESS POND,NHLAK400010603-01,NHLAK400010603-01,SUCCESS POND,MESOTROPHIC
SUCCESS POND,NHLAK400010603-01,NHLAK400010603-01,SUCCESS POND,MESOTROPHIC
SUNAPEE LAKE,NHLAK801060402-05-01,NHLAK801060402-05-01,SUNAPEE LAKE,OLIGOTROPHIC
SUNAPEE LAKE,NHLAK801060402-05-01,NHLAK801060402-05-01,SUNAPEE LAKE,OLIGOTROPHIC
SUNAPEE LAKE,NHLAK801060402-05-01,NHLAK801060402-05-01,SUNAPEE LAKE,OLIGOTROPHIC
SUNAPEE LAKE,NHLAK801060402-05-01,NHLAK801060402-05-01,SUNAPEE LAKE,OLIGOTROPHIC
SUNAPEE LAKE,NHLAK801060402-05-01,NHLAK801060402-05-01,SUNAPEE LAKE,OLIGOTROPHIC
SUNAPEE LAKE,NHLAK801060402-05-01,NHLAK801060402-05-01,SUNAPEE LAKE,OLIGOTROPHIC
SUNAPEE LAKE,NHLAK801060402-05-01,NHLAK801060402-05-01,SUNAPEE LAKE,OLIGOTROPHIC
SUNAPEE LAKE,NHLAK801060402-05-01,NHLAK801060402-05-01,SUNAPEE LAKE,OLIGOTROPHIC
SUNAPEE LAKE,NHLAK801060402-05-01,NHLAK801060402-05-01,SUNAPEE LAKE,OLIGOTROPHIC
SUNAPEE LAKE,NHLAK801060402-05-01,NHLAK801060402-05-01,SUNAPEE LAKE,OLIGOTROPHIC
SUNAPEE LAKE,NHLAK801060402-05-01,NHLAK801060402-05-01,SUNAPEE LAKE,OLIGOTROPHIC
SUNAPEE LAKE,NHLAK801060402-05-01,NHLAK801060402-05-01,SUNAPEE LAKE,OLIGOTROPHIC
SUNAPEE LAKE,NHLAK801060402-05-01,NHLAK801060402-05-01,SUNAPEE LAKE,OLIGOTROPHIC
SUNAPEE LAKE,NHLAK801060402-05-01,NHLAK801060402-05-01,SUNAPEE LAKE,OLIGOTROPHIC
SUNAPEE LAKE,NHLAK801060402-05-01,NHLAK801060402-05-01,SUNAPEE LAKE,OLIGOTROPHIC
SUNAPEE LAKE,NHLAK801060402-05-01,NHLAK801060402-05-01,SUNAPEE LAKE,OLIGOTROPHIC
SUNAPEE LAKE,NHLAK801060402-05-01,NHLAK801060402-05-01,SUNAPEE LAKE,OLIGOTROPHIC
SUNAPEE LAKE,NHLAK801060402-05-01,NHLAK801060402-05-01,SUNAPEE LAKE,OLIGOTROPHIC
SUNAPEE LAKE,NHLAK801060402-05-01,NHLAK801060402-05-01,SUNAPEE LAKE,OLIGOTROPHIC
SUNAPEE LAKE,NHLAK801060402-05-01,NHLAK801060402-05-01,SUNAPEE LAKE,OLIGOTROPHIC
SUNAPEE LAKE,NHLAK801060402-05-01,NHLAK801060402-05-01,SUNAPEE LAKE,OLIGOTROPHIC
SUNAPEE LAKE,NHLAK801060402-05-01,NHLAK801060402-05-01,SUNAPEE LAKE,OLIGOTROPHIC
SUNAPEE LAKE,NHLAK801060402-05-01,NHLAK801060402-05-01,SUNAPEE LAKE,OLIGOTROPHIC
SUNAPEE LAKE,NHLAK801060402-05-01,NHLAK801060402-05-01,SUNAPEE LAKE,OLIGOTROPHIC
SUNAPEE LAKE,NHLAK801060402-05-01,NHLAK801060402-05-01,SUNAPEE LAKE,OLIGOTROPHIC
SUNAPEE LAKE,NHLAK801060402-05-01,NHLAK801060402-05-01,SUNAPEE LAKE,OLIGOTROPHIC
SUNAPEE LAKE,NHLAK801060402-05-01,NHLAK801060402-05-01,SUNAPEE LAKE,OLIGOTROPHIC
SUNAPEE LAKE,NHLAK801060402-05-01,NHLAK801060402-05-01,SUNAPEE LAKE,OLIGOTROPHIC
SUNAPEE LAKE,NHLAK801060402-05-01,NHLAK801060402-05-01,SUNAPEE LAKE,OLIGOTROPHIC
SUNAPEE LAKE,NHLAK801060402-05-01,NHLAK801060402-05-01,SUNAPEE LAKE,OLIGOTROPHIC
SUNAPEE LAKE,NHLAK801060402-05-01,NHLAK801060402-05-01,SUNAPEE LAKE,OLIGOTROPHIC
SUNAPEE LAKE,NHLAK801060402-05-01,NHLAK801060402-05-01,SUNAPEE LAKE,OLIGOTROPHIC
SUNAPEE LAKE,NHLAK801060402-05-01,NHLAK801060402-05-01,SUNAPEE LAKE,OLIGOTROPHIC
